transaction_id,customer_id,amount,payment_method,event_type,failure_reason,attempt_number,customer_segment,days_since_failure,previous_success_rate,customer_lifetime_value,is_subscription,invoice_age,recovered,recovery_action
TXN_005376,CUST_02015,2375.14,upi,invoice_overdue,authentication_failed,3,loyal,3,0.943,4632.95,0,39,1,retry_payment
TXN_005377,CUST_00513,2034.17,upi,checkout_abandoned,insufficient_funds,1,regular,13,0.776,12154.39,0,0,1,retry_payment
TXN_005378,CUST_00766,1314.85,upi,payment_failed,limit_exceeded,1,new,9,0.744,30356.49,0,0,1,retry_payment
TXN_005379,CUST_01458,7425.85,wallet,checkout_abandoned,bank_timeout,1,loyal,7,0.821,13301.68,0,0,1,retry_payment
TXN_005380,CUST_01534,2849.66,card,payment_failed,network_error,1,loyal,14,0.816,17450.09,0,0,0,escalate
TXN_005381,CUST_00498,823.51,netbanking,checkout_abandoned,limit_exceeded,1,regular,6,0.759,24986.32,0,0,1,retry_payment
TXN_005382,CUST_02846,489.38,upi,subscription_failed,unknown,2,loyal,0,0.924,7041.35,1,0,0,retry_payment
TXN_005383,CUST_01166,2360.65,upi,invoice_overdue,authentication_failed,2,regular,14,0.701,44353.16,0,50,0,escalate
TXN_005384,CUST_01144,1434.43,upi,checkout_abandoned,network_error,1,regular,0,0.594,9580.26,0,0,0,retry_payment
TXN_005385,CUST_00182,478.22,netbanking,payment_failed,unknown,2,loyal,11,0.835,9220.24,0,0,1,retry_payment
TXN_005386,CUST_02628,2113.48,upi,payment_failed,unknown,1,loyal,3,0.773,57842.96,0,0,0,retry_payment
TXN_005387,CUST_00706,1209.54,card,payment_failed,customer_abandoned,1,regular,11,0.512,8016.0,0,0,0,escalate
TXN_005388,CUST_02961,2293.31,upi,checkout_abandoned,authentication_failed,1,regular,1,0.894,18320.73,0,0,1,retry_payment
TXN_005389,CUST_01489,2135.83,upi,payment_failed,insufficient_funds,1,high_value,4,0.937,2066.83,0,0,1,retry_payment
TXN_005390,CUST_02625,922.06,upi,payment_failed,limit_exceeded,1,regular,1,0.877,2819.45,0,0,0,retry_payment
TXN_005391,CUST_00538,2488.65,upi,invoice_overdue,mandate_failed,1,new,8,0.85,24579.56,0,56,1,retry_payment
TXN_005392,CUST_00498,1007.17,netbanking,invoice_overdue,unknown,1,regular,6,0.916,5593.76,0,47,1,retry_payment
TXN_005393,CUST_02404,1060.94,wallet,payment_failed,bank_timeout,3,regular,3,0.697,18905.97,0,0,1,retry_payment
TXN_005394,CUST_02459,979.85,card,invoice_overdue,insufficient_funds,3,loyal,9,0.911,35019.3,0,34,1,retry_payment
TXN_005395,CUST_01630,3707.08,upi,subscription_failed,unknown,4,new,0,0.934,3661.17,1,0,0,escalate
TXN_005396,CUST_00097,1198.42,card,payment_failed,mandate_failed,1,regular,11,0.851,90275.53,0,0,1,retry_payment
TXN_005397,CUST_02832,4497.04,upi,invoice_overdue,customer_abandoned,1,regular,1,0.85,4238.11,0,16,0,send_checkout_reminder
TXN_005398,CUST_01180,6247.95,netbanking,invoice_overdue,bank_timeout,2,loyal,1,0.918,14101.04,0,57,1,retry_payment
TXN_005399,CUST_02808,830.68,card,checkout_abandoned,customer_abandoned,2,regular,4,0.88,27575.62,0,0,0,send_checkout_reminder
TXN_005400,CUST_02613,144.96,upi,subscription_failed,network_error,1,loyal,8,0.881,13694.65,1,0,1,retry_payment
TXN_005401,CUST_02555,3459.32,upi,payment_failed,network_error,2,loyal,12,0.642,18444.9,0,0,0,escalate
TXN_005402,CUST_02067,1140.98,upi,checkout_abandoned,insufficient_funds,4,new,10,0.664,5602.16,0,0,1,retry_payment
TXN_005403,CUST_02020,750.15,upi,subscription_failed,insufficient_funds,1,loyal,5,0.782,7291.26,1,0,0,send_payment_reminder
TXN_005404,CUST_01599,936.59,netbanking,checkout_abandoned,authentication_failed,3,regular,9,0.609,14054.59,0,0,1,retry_payment
TXN_005405,CUST_00075,1076.39,card,payment_failed,bank_timeout,1,regular,12,0.902,18429.76,0,0,0,escalate
TXN_005406,CUST_01164,4234.31,upi,checkout_abandoned,authentication_failed,1,loyal,6,0.732,3126.66,0,0,0,retry_payment
TXN_005407,CUST_02192,1704.71,upi,subscription_failed,bank_timeout,1,new,11,0.95,16093.23,1,0,1,retry_payment
TXN_005408,CUST_02437,4188.51,card,subscription_failed,network_error,2,regular,6,0.86,6252.0,1,0,0,retry_payment
TXN_005409,CUST_01679,2227.41,upi,payment_failed,unknown,1,loyal,6,0.773,5321.0,0,0,0,retry_payment
TXN_005410,CUST_02129,1171.26,upi,payment_failed,customer_abandoned,1,new,11,0.739,31797.09,0,0,1,retry_payment
TXN_005411,CUST_00066,1097.66,card,payment_failed,bank_timeout,1,high_value,11,0.928,8405.83,0,0,0,escalate
TXN_005412,CUST_01406,2350.79,upi,checkout_abandoned,customer_abandoned,1,regular,3,0.736,9785.45,0,0,0,send_checkout_reminder
TXN_005413,CUST_01524,2891.59,upi,payment_failed,bank_timeout,2,new,1,0.907,15686.1,0,0,0,retry_payment
TXN_005414,CUST_02678,3329.76,upi,invoice_overdue,authentication_failed,1,new,2,0.942,17228.82,0,43,1,retry_payment
TXN_005415,CUST_00934,1216.81,upi,checkout_abandoned,insufficient_funds,1,new,13,0.874,9718.36,0,0,0,escalate
TXN_005416,CUST_00690,1725.69,netbanking,payment_failed,unknown,4,loyal,0,0.827,9983.06,0,0,1,retry_payment
TXN_005417,CUST_01058,2393.36,netbanking,subscription_failed,bank_timeout,3,regular,12,0.948,4953.86,1,0,1,retry_payment
TXN_005418,CUST_00512,1103.29,wallet,payment_failed,unknown,4,regular,6,0.889,11923.19,0,0,0,escalate
TXN_005419,CUST_01676,605.02,wallet,payment_failed,customer_abandoned,1,loyal,12,0.885,13210.01,0,0,1,retry_payment
TXN_005420,CUST_01929,786.98,upi,payment_failed,network_error,1,high_value,9,0.824,24726.44,0,0,1,retry_payment
TXN_005421,CUST_02404,1236.94,upi,checkout_abandoned,mandate_failed,2,loyal,10,0.88,28545.14,0,0,1,retry_payment
TXN_005422,CUST_02916,2547.8,card,invoice_overdue,network_error,3,regular,7,0.872,5598.7,0,46,0,escalate
TXN_005423,CUST_00221,4106.81,upi,payment_failed,customer_abandoned,1,new,6,0.925,25624.62,0,0,1,retry_payment
TXN_005424,CUST_00742,506.93,wallet,subscription_failed,customer_abandoned,4,regular,1,0.458,3873.22,1,0,0,escalate
TXN_005425,CUST_00903,930.15,upi,payment_failed,insufficient_funds,1,regular,4,0.944,12712.96,0,0,0,send_payment_reminder
TXN_005426,CUST_00750,1126.57,upi,payment_failed,bank_timeout,2,high_value,14,0.646,28969.77,0,0,0,escalate
TXN_005427,CUST_02482,2832.72,card,checkout_abandoned,mandate_failed,1,loyal,6,0.86,32486.82,0,0,1,retry_payment
TXN_005428,CUST_00419,983.12,netbanking,subscription_failed,insufficient_funds,1,regular,5,0.941,16264.09,1,0,1,retry_payment
TXN_005429,CUST_00090,1063.62,card,invoice_overdue,unknown,1,regular,14,0.955,28370.26,0,22,1,retry_payment
TXN_005430,CUST_02582,484.75,card,checkout_abandoned,insufficient_funds,1,regular,0,0.953,14485.16,0,0,1,retry_payment
TXN_005431,CUST_02885,2208.23,upi,checkout_abandoned,network_error,2,regular,9,0.959,6491.2,0,0,1,retry_payment
TXN_005432,CUST_00680,1318.3,card,payment_failed,network_error,2,new,9,0.744,30278.06,0,0,0,escalate
TXN_005433,CUST_00999,888.9,card,payment_failed,network_error,1,loyal,10,0.791,1197.33,0,0,1,retry_payment
TXN_005434,CUST_01510,1218.79,upi,invoice_overdue,unknown,2,regular,0,0.98,16439.93,0,46,0,retry_payment
TXN_005435,CUST_01578,3695.3,card,checkout_abandoned,insufficient_funds,1,regular,12,0.875,6806.7,0,0,1,retry_payment
TXN_005436,CUST_02973,671.36,upi,payment_failed,limit_exceeded,1,new,13,0.842,10204.51,0,0,1,retry_payment
TXN_005437,CUST_01213,765.01,upi,payment_failed,insufficient_funds,1,regular,9,0.819,82064.36,0,0,1,retry_payment
TXN_005438,CUST_00037,4084.78,wallet,payment_failed,bank_timeout,1,regular,9,0.658,17913.41,0,0,0,escalate
TXN_005439,CUST_01269,1593.74,upi,subscription_failed,insufficient_funds,1,new,8,0.91,5860.44,1,0,1,retry_payment
TXN_005440,CUST_01670,2563.23,card,payment_failed,authentication_failed,3,new,4,0.664,1981.08,0,0,1,retry_payment
TXN_005441,CUST_01551,2068.59,upi,invoice_overdue,limit_exceeded,3,regular,13,0.743,4823.75,0,18,0,escalate
TXN_005442,CUST_01537,1458.19,netbanking,checkout_abandoned,insufficient_funds,1,regular,5,0.89,23342.23,0,0,1,retry_payment
TXN_005443,CUST_02768,1135.22,upi,subscription_failed,unknown,1,regular,11,0.656,6539.76,1,0,0,escalate
TXN_005444,CUST_02423,2917.45,upi,payment_failed,network_error,2,loyal,1,0.756,8960.5,0,0,1,retry_payment
TXN_005445,CUST_00756,3801.27,netbanking,payment_failed,mandate_failed,1,high_value,1,0.685,7683.22,0,0,0,retry_payment
TXN_005446,CUST_01066,3570.89,card,payment_failed,bank_timeout,1,loyal,6,0.817,4304.89,0,0,1,retry_payment
TXN_005447,CUST_02003,581.05,upi,payment_failed,customer_abandoned,4,new,0,0.687,51114.96,0,0,0,escalate
TXN_005448,CUST_01232,4260.53,upi,invoice_overdue,insufficient_funds,3,regular,7,0.554,12142.45,0,37,1,retry_payment
TXN_005449,CUST_01286,1126.5,upi,subscription_failed,authentication_failed,3,loyal,8,0.902,14731.15,1,0,0,escalate
TXN_005450,CUST_00504,819.91,netbanking,payment_failed,mandate_failed,1,high_value,2,0.879,52096.9,0,0,0,retry_payment
TXN_005451,CUST_00764,1309.97,card,checkout_abandoned,customer_abandoned,1,high_value,9,0.903,8538.44,0,0,1,retry_payment
TXN_005452,CUST_02223,2916.45,netbanking,checkout_abandoned,network_error,2,loyal,10,0.832,6643.01,0,0,1,retry_payment
TXN_005453,CUST_02529,2311.36,wallet,checkout_abandoned,customer_abandoned,1,loyal,2,0.941,10549.46,0,0,1,retry_payment
TXN_005454,CUST_02355,1222.82,upi,payment_failed,network_error,2,new,4,0.93,2955.78,0,0,1,retry_payment
TXN_005455,CUST_00924,2931.74,card,payment_failed,bank_timeout,1,regular,12,0.682,12191.37,0,0,1,retry_payment
TXN_005456,CUST_00410,1677.58,card,payment_failed,customer_abandoned,3,new,1,0.831,9545.04,0,0,1,retry_payment
TXN_005457,CUST_00480,948.46,netbanking,invoice_overdue,unknown,1,regular,9,0.986,8269.9,0,14,0,escalate
TXN_005458,CUST_01181,851.32,card,payment_failed,bank_timeout,1,loyal,3,0.942,26462.56,0,0,1,retry_payment
TXN_005459,CUST_01554,2082.67,upi,subscription_failed,customer_abandoned,3,new,10,0.621,11964.66,1,0,0,escalate
TXN_005460,CUST_02679,1404.18,netbanking,invoice_overdue,mandate_failed,2,loyal,0,0.959,13341.72,0,32,1,retry_payment
TXN_005461,CUST_02697,499.1,card,payment_failed,limit_exceeded,1,loyal,12,0.671,13824.55,0,0,1,retry_payment
TXN_005462,CUST_00009,2954.1,netbanking,payment_failed,authentication_failed,4,loyal,13,0.834,14703.11,0,0,0,escalate
TXN_005463,CUST_02123,1021.47,upi,payment_failed,insufficient_funds,2,high_value,8,0.849,7991.27,0,0,0,escalate
TXN_005464,CUST_00897,5361.06,upi,checkout_abandoned,bank_timeout,2,loyal,6,0.851,2489.31,0,0,1,retry_payment
TXN_005465,CUST_00594,488.25,card,checkout_abandoned,network_error,1,loyal,10,0.787,4692.83,0,0,1,retry_payment
TXN_005466,CUST_01666,1298.1,card,payment_failed,limit_exceeded,3,loyal,14,0.896,7652.78,0,0,0,escalate
TXN_005467,CUST_00102,856.83,upi,payment_failed,insufficient_funds,2,new,9,0.852,18256.7,0,0,1,retry_payment
TXN_005468,CUST_01003,687.38,upi,checkout_abandoned,authentication_failed,2,loyal,9,0.845,14417.75,0,0,1,retry_payment
TXN_005469,CUST_01657,1016.16,card,subscription_failed,limit_exceeded,3,high_value,7,0.905,33507.54,1,0,1,retry_payment
TXN_005470,CUST_00817,6183.71,wallet,payment_failed,insufficient_funds,1,regular,0,0.805,10551.94,0,0,0,send_payment_reminder
TXN_005471,CUST_01781,1682.3,upi,subscription_failed,customer_abandoned,2,new,1,0.837,106282.63,1,0,1,retry_payment
TXN_005472,CUST_01381,796.2,upi,payment_failed,limit_exceeded,3,regular,2,0.769,30011.61,0,0,0,escalate
TXN_005473,CUST_02399,347.34,upi,payment_failed,limit_exceeded,1,new,0,0.876,5309.43,0,0,0,retry_payment
TXN_005474,CUST_00545,378.47,upi,payment_failed,authentication_failed,2,regular,7,0.694,8872.7,0,0,1,retry_payment
TXN_005475,CUST_00172,976.57,upi,subscription_failed,network_error,3,loyal,5,0.542,6496.17,1,0,0,escalate
TXN_005476,CUST_01589,903.49,upi,checkout_abandoned,authentication_failed,1,new,0,0.729,18391.16,0,0,0,retry_payment
TXN_005477,CUST_00771,1253.86,card,checkout_abandoned,customer_abandoned,1,regular,8,0.674,16755.72,0,0,0,escalate
TXN_005478,CUST_02121,243.59,upi,payment_failed,customer_abandoned,1,loyal,9,0.779,18640.1,0,0,0,escalate
TXN_005479,CUST_00280,1393.92,upi,payment_failed,customer_abandoned,1,high_value,3,0.632,1659.49,0,0,1,retry_payment
TXN_005480,CUST_01726,3413.2,wallet,payment_failed,insufficient_funds,1,new,13,0.802,5018.43,0,0,0,escalate
TXN_005481,CUST_02970,5494.45,upi,payment_failed,customer_abandoned,2,regular,4,0.931,4156.34,0,0,0,send_checkout_reminder
TXN_005482,CUST_00280,329.53,card,checkout_abandoned,insufficient_funds,2,new,4,0.781,10886.63,0,0,0,send_payment_reminder
TXN_005483,CUST_00906,790.06,upi,checkout_abandoned,insufficient_funds,1,regular,13,0.775,3977.52,0,0,0,escalate
TXN_005484,CUST_02534,757.36,netbanking,payment_failed,bank_timeout,1,regular,12,0.973,5744.78,0,0,0,escalate
TXN_005485,CUST_01601,1685.47,netbanking,payment_failed,mandate_failed,2,new,5,0.774,3239.37,0,0,1,retry_payment
TXN_005486,CUST_00525,565.33,upi,payment_failed,limit_exceeded,3,new,13,0.406,11539.47,0,0,0,escalate
TXN_005487,CUST_00640,5761.95,card,checkout_abandoned,mandate_failed,3,regular,8,0.845,51168.15,0,0,1,retry_payment
TXN_005488,CUST_02295,1553.15,card,payment_failed,authentication_failed,2,new,3,0.735,19778.28,0,0,1,retry_payment
TXN_005489,CUST_02583,1359.27,upi,checkout_abandoned,mandate_failed,1,high_value,6,0.715,25234.26,0,0,1,retry_payment
TXN_005490,CUST_01082,5363.6,card,payment_failed,authentication_failed,3,high_value,7,0.971,62163.07,0,0,0,escalate
TXN_005491,CUST_01422,1480.87,upi,payment_failed,limit_exceeded,3,loyal,0,0.834,20895.45,0,0,1,retry_payment
TXN_005492,CUST_02349,2066.19,upi,payment_failed,bank_timeout,3,new,4,0.899,15589.78,0,0,1,retry_payment
TXN_005493,CUST_00531,822.69,wallet,payment_failed,customer_abandoned,2,regular,9,0.882,2069.98,0,0,0,escalate
TXN_005494,CUST_00619,501.11,upi,subscription_failed,limit_exceeded,1,regular,4,0.707,24298.35,1,0,0,retry_payment
TXN_005495,CUST_02324,920.51,upi,payment_failed,insufficient_funds,1,regular,9,0.866,6440.44,0,0,0,escalate
TXN_005496,CUST_00560,8628.29,upi,payment_failed,bank_timeout,1,loyal,0,0.656,14481.95,0,0,1,retry_payment
TXN_005497,CUST_02313,2489.0,wallet,payment_failed,insufficient_funds,1,loyal,3,0.943,20022.99,0,0,1,retry_payment
TXN_005498,CUST_01492,1868.42,upi,payment_failed,bank_timeout,1,new,3,0.885,8413.93,0,0,1,retry_payment
TXN_005499,CUST_02971,686.85,upi,invoice_overdue,limit_exceeded,3,new,9,0.733,10975.94,0,47,1,retry_payment
TXN_005500,CUST_00099,3109.51,card,invoice_overdue,authentication_failed,1,regular,11,0.926,2383.68,0,38,0,escalate
TXN_005501,CUST_02838,506.27,card,payment_failed,unknown,1,loyal,6,0.782,3574.84,0,0,1,retry_payment
TXN_005502,CUST_00676,428.19,upi,payment_failed,authentication_failed,2,regular,13,0.73,10108.0,0,0,0,escalate
TXN_005503,CUST_00106,959.21,wallet,checkout_abandoned,customer_abandoned,1,new,14,0.809,1658.49,0,0,0,escalate
TXN_005504,CUST_02173,7163.92,upi,checkout_abandoned,customer_abandoned,1,regular,4,0.845,44335.0,0,0,1,retry_payment
TXN_005505,CUST_01598,6846.79,card,checkout_abandoned,customer_abandoned,2,regular,6,0.901,8682.05,0,0,1,retry_payment
TXN_005506,CUST_02513,1045.48,card,payment_failed,insufficient_funds,1,loyal,0,0.834,13519.13,0,0,0,send_payment_reminder
TXN_005507,CUST_00326,874.68,upi,payment_failed,network_error,1,regular,5,0.904,2538.93,0,0,1,retry_payment
TXN_005508,CUST_00243,403.8,netbanking,payment_failed,bank_timeout,1,loyal,11,0.837,5194.51,0,0,1,retry_payment
TXN_005509,CUST_01702,1596.62,card,payment_failed,customer_abandoned,1,regular,12,0.91,7362.99,0,0,1,retry_payment
TXN_005510,CUST_02647,1707.58,upi,checkout_abandoned,insufficient_funds,1,new,10,0.539,1622.16,0,0,0,escalate
TXN_005511,CUST_01218,2821.05,upi,invoice_overdue,authentication_failed,1,loyal,6,0.868,13375.98,0,31,0,retry_payment
TXN_005512,CUST_02393,3108.16,upi,payment_failed,unknown,4,high_value,4,0.828,28913.2,0,0,0,escalate
TXN_005513,CUST_02719,1280.85,netbanking,subscription_failed,customer_abandoned,1,high_value,7,0.901,9751.71,1,0,1,retry_payment
TXN_005514,CUST_02610,2340.32,upi,payment_failed,insufficient_funds,1,loyal,12,0.772,10780.93,0,0,0,escalate
TXN_005515,CUST_01527,856.38,netbanking,payment_failed,authentication_failed,1,loyal,13,0.703,8243.79,0,0,1,retry_payment
TXN_005516,CUST_02096,2305.04,upi,checkout_abandoned,limit_exceeded,2,regular,11,0.865,4687.14,0,0,1,retry_payment
TXN_005517,CUST_01577,999.68,wallet,payment_failed,mandate_failed,1,high_value,6,0.901,10188.92,0,0,1,retry_payment
TXN_005518,CUST_02023,2166.32,netbanking,invoice_overdue,customer_abandoned,2,regular,1,0.925,10936.98,0,1,1,retry_payment
TXN_005519,CUST_01702,2030.47,upi,invoice_overdue,insufficient_funds,3,loyal,11,0.93,16230.55,0,19,1,retry_payment
TXN_005520,CUST_01576,1584.88,upi,payment_failed,unknown,1,regular,7,0.712,4669.44,0,0,1,retry_payment
TXN_005521,CUST_01311,2832.32,netbanking,payment_failed,bank_timeout,3,loyal,0,0.856,9737.99,0,0,1,retry_payment
TXN_005522,CUST_01959,427.05,upi,payment_failed,insufficient_funds,1,loyal,2,0.875,6074.89,0,0,1,retry_payment
TXN_005523,CUST_02254,639.88,upi,invoice_overdue,bank_timeout,3,regular,14,0.858,7320.96,0,59,0,escalate
TXN_005524,CUST_02758,1208.55,netbanking,payment_failed,insufficient_funds,2,high_value,2,0.613,13123.32,0,0,1,retry_payment
TXN_005525,CUST_01840,472.77,netbanking,subscription_failed,network_error,2,new,6,0.739,1337.09,1,0,0,retry_payment
TXN_005526,CUST_00302,1083.26,card,payment_failed,insufficient_funds,1,new,5,0.86,24495.12,0,0,1,retry_payment
TXN_005527,CUST_01763,1111.56,netbanking,checkout_abandoned,bank_timeout,1,regular,7,0.875,12982.23,0,0,1,retry_payment
TXN_005528,CUST_00948,4276.83,card,payment_failed,bank_timeout,1,regular,2,0.797,32269.31,0,0,1,retry_payment
TXN_005529,CUST_00081,1681.17,card,subscription_failed,unknown,1,loyal,5,0.614,1198.14,1,0,1,retry_payment
TXN_005530,CUST_00218,3417.84,upi,checkout_abandoned,customer_abandoned,2,regular,12,0.818,21373.1,0,0,1,retry_payment
TXN_005531,CUST_01774,1909.43,card,payment_failed,customer_abandoned,1,loyal,1,0.818,4011.6,0,0,0,send_checkout_reminder
TXN_005532,CUST_02835,977.2,card,payment_failed,customer_abandoned,1,regular,6,0.825,21175.0,0,0,0,send_checkout_reminder
TXN_005533,CUST_01517,1669.36,card,checkout_abandoned,customer_abandoned,1,regular,12,0.84,20452.28,0,0,0,escalate
TXN_005534,CUST_01336,2688.56,wallet,checkout_abandoned,bank_timeout,3,loyal,13,0.884,50476.84,0,0,1,retry_payment
TXN_005535,CUST_00266,3896.92,upi,subscription_failed,unknown,1,new,13,0.576,14195.91,1,0,1,retry_payment
TXN_005536,CUST_02027,1349.34,card,payment_failed,network_error,2,new,8,0.569,1553.15,0,0,1,retry_payment
TXN_005537,CUST_00167,401.5,upi,invoice_overdue,network_error,4,new,0,0.827,6268.57,0,48,1,retry_payment
TXN_005538,CUST_02524,379.55,upi,payment_failed,unknown,1,new,9,0.764,14399.32,0,0,1,retry_payment
TXN_005539,CUST_02450,1155.27,upi,invoice_overdue,insufficient_funds,1,regular,14,0.974,10574.45,0,55,0,escalate
TXN_005540,CUST_02974,231.11,wallet,invoice_overdue,insufficient_funds,3,new,8,0.942,3696.42,0,18,1,retry_payment
TXN_005541,CUST_00853,6306.3,upi,checkout_abandoned,mandate_failed,2,loyal,10,0.772,18431.76,0,0,1,retry_payment
TXN_005542,CUST_00486,2418.17,card,invoice_overdue,authentication_failed,1,loyal,2,0.902,98576.08,0,32,1,retry_payment
TXN_005543,CUST_00899,902.07,card,payment_failed,network_error,1,loyal,10,0.752,10867.35,0,0,1,retry_payment
TXN_005544,CUST_02399,617.39,netbanking,checkout_abandoned,unknown,1,regular,2,0.893,26581.82,0,0,1,retry_payment
TXN_005545,CUST_00657,3414.26,card,payment_failed,unknown,2,regular,5,0.784,13280.94,0,0,1,retry_payment
TXN_005546,CUST_02663,615.42,upi,payment_failed,unknown,1,high_value,4,0.827,4601.73,0,0,1,retry_payment
TXN_005547,CUST_00463,664.24,upi,checkout_abandoned,insufficient_funds,3,new,0,0.95,2917.78,0,0,1,retry_payment
TXN_005548,CUST_00147,812.78,card,invoice_overdue,mandate_failed,1,loyal,10,0.557,12144.23,0,53,0,escalate
TXN_005549,CUST_00659,1643.35,upi,invoice_overdue,customer_abandoned,1,regular,1,0.902,12076.54,0,52,1,retry_payment
TXN_005550,CUST_02263,2464.78,upi,checkout_abandoned,customer_abandoned,1,loyal,12,0.809,7082.16,0,0,1,retry_payment
TXN_005551,CUST_01807,3894.65,upi,invoice_overdue,bank_timeout,1,regular,12,0.933,10314.8,0,7,1,retry_payment
TXN_005552,CUST_01065,3460.6,upi,subscription_failed,authentication_failed,3,new,2,0.835,3822.43,1,0,0,escalate
TXN_005553,CUST_01969,1500.93,wallet,subscription_failed,insufficient_funds,1,loyal,7,0.809,9316.55,1,0,1,retry_payment
TXN_005554,CUST_01946,3393.57,netbanking,payment_failed,unknown,2,new,1,0.938,10143.77,0,0,1,retry_payment
TXN_005555,CUST_01665,876.92,card,checkout_abandoned,authentication_failed,1,loyal,2,0.617,5373.42,0,0,1,retry_payment
TXN_005556,CUST_01543,349.51,upi,checkout_abandoned,limit_exceeded,1,regular,12,0.873,3589.59,0,0,1,retry_payment
TXN_005557,CUST_00305,876.83,wallet,subscription_failed,insufficient_funds,1,new,5,0.858,3101.1,1,0,0,send_payment_reminder
TXN_005558,CUST_00780,786.99,card,checkout_abandoned,network_error,1,regular,5,0.637,65328.19,0,0,0,retry_payment
TXN_005559,CUST_01584,904.72,wallet,subscription_failed,authentication_failed,4,regular,13,0.824,3556.43,1,0,0,escalate
TXN_005560,CUST_00406,696.26,upi,invoice_overdue,mandate_failed,1,regular,3,0.915,11363.23,0,60,1,retry_payment
TXN_005561,CUST_01428,1037.25,upi,checkout_abandoned,limit_exceeded,1,loyal,3,0.718,20441.84,0,0,1,retry_payment
TXN_005562,CUST_00351,2463.24,card,subscription_failed,bank_timeout,1,new,0,0.797,27514.41,1,0,1,retry_payment
TXN_005563,CUST_02362,5916.06,netbanking,checkout_abandoned,network_error,2,new,12,0.772,62495.1,0,0,0,escalate
TXN_005564,CUST_00310,377.26,upi,checkout_abandoned,insufficient_funds,1,new,3,0.756,2984.32,0,0,1,retry_payment
TXN_005565,CUST_00278,535.41,upi,checkout_abandoned,authentication_failed,4,loyal,6,0.833,9329.45,0,0,0,escalate
TXN_005566,CUST_01914,796.37,card,invoice_overdue,network_error,2,new,0,0.797,4141.25,0,33,1,retry_payment
TXN_005567,CUST_00662,2767.82,wallet,subscription_failed,bank_timeout,2,loyal,7,0.749,12326.48,1,0,1,retry_payment
TXN_005568,CUST_01055,1273.17,card,subscription_failed,insufficient_funds,1,loyal,10,0.684,4669.67,1,0,0,escalate
TXN_005569,CUST_00943,840.45,netbanking,payment_failed,customer_abandoned,1,regular,4,0.852,10472.28,0,0,0,send_checkout_reminder
TXN_005570,CUST_00650,2661.4,card,checkout_abandoned,authentication_failed,3,regular,1,0.895,4013.15,0,0,0,escalate
TXN_005571,CUST_02286,3223.85,netbanking,invoice_overdue,bank_timeout,1,regular,3,0.935,3382.21,0,2,0,retry_payment
TXN_005572,CUST_02076,1477.66,upi,invoice_overdue,limit_exceeded,2,new,11,0.79,4189.03,0,58,0,escalate
TXN_005573,CUST_00717,780.74,upi,invoice_overdue,authentication_failed,2,loyal,13,0.793,3387.36,0,47,0,escalate
TXN_005574,CUST_02061,1862.07,card,subscription_failed,bank_timeout,3,regular,10,0.832,13404.3,1,0,1,retry_payment
TXN_005575,CUST_02141,1244.65,card,subscription_failed,bank_timeout,1,regular,13,0.802,7252.71,1,0,1,retry_payment
TXN_005576,CUST_01618,1236.96,upi,payment_failed,insufficient_funds,3,regular,0,0.713,11197.45,0,0,1,retry_payment
TXN_005577,CUST_01736,995.55,upi,subscription_failed,customer_abandoned,1,new,11,0.926,2442.9,1,0,0,escalate
TXN_005578,CUST_02805,3143.86,card,payment_failed,bank_timeout,2,new,14,0.942,11710.44,0,0,1,retry_payment
TXN_005579,CUST_01362,1831.93,netbanking,invoice_overdue,unknown,2,regular,13,0.75,6886.89,0,57,0,escalate
TXN_005580,CUST_01157,3435.03,upi,payment_failed,authentication_failed,1,high_value,14,0.764,31911.86,0,0,0,escalate
TXN_005581,CUST_01618,4368.96,netbanking,invoice_overdue,customer_abandoned,1,high_value,7,0.724,59646.14,0,18,1,retry_payment
TXN_005582,CUST_02508,2165.5,upi,checkout_abandoned,unknown,1,new,14,0.801,14721.61,0,0,1,retry_payment
TXN_005583,CUST_02129,1000.28,upi,payment_failed,insufficient_funds,1,regular,6,0.801,19413.97,0,0,1,retry_payment
TXN_005584,CUST_00226,3447.76,upi,checkout_abandoned,limit_exceeded,1,regular,3,0.921,7541.72,0,0,1,retry_payment
TXN_005585,CUST_01378,2177.11,upi,checkout_abandoned,insufficient_funds,1,regular,12,0.783,13189.81,0,0,1,retry_payment
TXN_005586,CUST_02220,12039.1,upi,subscription_failed,bank_timeout,1,new,10,0.77,7222.28,1,0,1,retry_payment
TXN_005587,CUST_00672,1922.35,card,subscription_failed,customer_abandoned,1,regular,10,0.848,10910.19,1,0,1,retry_payment
TXN_005588,CUST_02966,2621.16,card,checkout_abandoned,bank_timeout,1,regular,6,0.665,7351.83,0,0,0,retry_payment
TXN_005589,CUST_02425,1892.32,upi,payment_failed,mandate_failed,2,regular,14,0.883,12902.82,0,0,1,retry_payment
TXN_005590,CUST_02540,1385.67,netbanking,invoice_overdue,customer_abandoned,1,new,5,0.872,15111.86,0,20,1,retry_payment
TXN_005591,CUST_00246,1219.49,wallet,invoice_overdue,limit_exceeded,2,regular,9,0.922,11002.95,0,22,0,escalate
TXN_005592,CUST_01739,1898.11,upi,subscription_failed,limit_exceeded,3,regular,6,0.829,12153.55,1,0,0,escalate
TXN_005593,CUST_01584,2275.97,upi,payment_failed,mandate_failed,3,regular,5,0.524,48226.84,0,0,1,retry_payment
